22500
12349
11514
11375
10826
10570
10143
9883
9602
9343
9026
8919
8625
8458
8162
8018
7928
7773
7653
7412
7208
6979
6886
6758
6785
6617
6613
6618
6454
6446
6445
6345
6118
6039
5920
5719
5713
5714
5651
5576
5541
5370
5300
5296
5264
5260
5206
5100
5083
5008
5086
4959
4893
4786
4776
4656
4533
4549
4431
4437
4385
4465
4382
4353
4385
4442
4431
4473
4366
4338
4338
4380
4345
4388
